,Trial,TrialStart,Stimulus,StimGender,Accuracy,RT,Response,CorrectResponse,Responses,TrialEnd
0,1,9.2242,11.png,M,0,1.1648,amused,regretful,"['amused', 'flirtatious', 'terrified', 'regretful']",14.8313
