TrialNumber,LeftAmount,RightAmount,LeftOption,RightOption,WhichSelected,RT,LeftDisplay,RightDisplay,WhichSelected,RT2,HowLongLearnDelay,HowLongToPressReceipt,WhatLearnedFactWas
1,2,1,Learn,Trivia,Trivia,1.89300012589,Animals,Film/Movies,Film/Movies,0.569999933243,N/A,2.02400016785,"Barbie in Toy Story is voiced by Jodi Benson, best known for her role as Ariel in The Little Mermaid."
